file_loc,label
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/118246.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/116674.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/254127.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/16537.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/221719.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/39741.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/176619.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/49788.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/282462.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/174570.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/116507.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/67812.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/37367.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/78526.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/37334.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/174790.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/30532.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/282487.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/201173.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/93380.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/16010.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/41598.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/67110.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/21192.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/249377.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/159620.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/6645.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/95769.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/46393.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/91746.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/185505.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/47330.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/201517.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/67735.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/267058.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/144018.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/213646.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/41917.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/26410.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/158952.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/10344.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/176530.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/139518.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/7179.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/272619.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/182101.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/25991.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/170960.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/258576.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/65267.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/58592.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/95422.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/237039.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/128406.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/130693.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/51428.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/158582.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/143920.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/236781.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/61838.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/112280.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/215151.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/39725.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/229202.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/150281.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/117715.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/247280.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/192933.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/136880.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/102261.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/216220.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/117820.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/241503.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/210168.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/286356.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/251446.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/231788.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/69588.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/59366.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/220712.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/120431.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/89638.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/107541.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/23109.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/245482.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/279117.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/194763.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/94108.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/111922.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/144496.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/12100.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/194115.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/102749.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/77585.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/152172.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/192177.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/236898.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/13188.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/61788.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/263743.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/46089.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/256942.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/170203.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/233812.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/185054.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/279010.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/257334.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/76687.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/46799.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/77516.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/125947.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/141728.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/91280.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/226211.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/277585.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/155731.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/129865.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/79268.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/107620.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/215730.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/233343.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/184131.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/8449.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/50461.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/142851.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/205960.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/115147.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/20386.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/77681.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/142323.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/92622.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/204849.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/215503.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/218943.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/225363.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/274250.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/24027.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/248760.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/2810.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/39264.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/771.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/254874.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/85290.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/69744.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/142206.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/250101.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/211464.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/229179.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/10811.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/224459.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/187064.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/250906.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/179509.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/136366.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/39145.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/50886.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/148906.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/91016.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/118791.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/233714.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/191394.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/79149.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/216379.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/249609.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/149762.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/10914.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/9976.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/69801.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/56321.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/91560.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/8868.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/19546.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/168121.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/197747.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/253471.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/46163.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/272959.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/275118.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/239322.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/52953.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/205396.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/175571.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/207577.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/156456.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/59502.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/95433.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/19625.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/161990.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/86476.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/144428.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/94135.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/181254.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/153706.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/127859.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/215331.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/42172.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/25769.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/185861.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/245804.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/141524.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/252084.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/155321.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/247544.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/139024.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/251438.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/56359.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/221208.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/8657.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/3054.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/81517.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/198284.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/60216.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/119634.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/86307.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/36364.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/141308.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/239463.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/248010.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/74098.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/120046.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/214674.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/161258.jpg,0
/mnt/acmis_hby/Paper_experiment_one/Datasets/baselines_dataset/train/barred_spirals/193757.jpg,0
